,Price,city,History,Millage,Ratings,Year,Make,Model,Transmission
8290,4954000,Lagos,foreign,121000,,2008,Toyota,Tundra,Automatic
8291,5735000,Lagos,foreign,0,,2007,Toyota,Tacoma,Automatic
8292,4635000,Lagos,foreign,0,,2008,Lexus,RX 350,Automatic
8293,0,Lagos,foreign,76011,,2014,Toyota,RAV 4,Automatic
8294,0,Lagos,foreign,76813,,2012,Lexus,RX 200,Automatic
8295,2717500,Lagos,foreign,110,,2013,Toyota,Corolla,Automatic
8296,5350000,Lagos,foreign,0,,2015,Toyota,Corolla,Automatic
8297,5515000,Lagos,foreign,8632,,2008,Toyota,Highlander,Automatic
8298,2430000,Lagos,foreign,0,,2008,Toyota,Camry,Automatic
8299,0,Lagos,foreign,99000,,2005,Pontiac,Vibe,Automatic
8300,4305000,Lagos,foreign,0,,2010,Honda,Pilot,Automatic
8301,2890000,Osun,foreign,0,,2009,Pontiac,Vibe,Automatic
8302,15965000,Lagos,foreign,52434,,2012,Toyota,Land Cruiser,Automatic
8303,3645000,Lagos,foreign,78000,,2008,Lexus,ES 350,Automatic
8304,2119500,Lagos,foreign,109532,,2008,Toyota,Camry,Automatic
8305,5185000,Lagos,foreign,0,,2008,Mercedes-Benz,ML 350,Automatic
8306,7165000,Lagos,foreign,1,,2009,Toyota,Highlander,Automatic
8307,3810000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
8308,1567500,Lagos,foreign,89000,,2006,Toyota,Corolla,Automatic
8309,2545000,Lagos,foreign,127000,,2009,Mazda,6,Automatic
8310,3645000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
8311,5042000,Lagos,foreign,89623,,2010,Toyota,Highlander,Automatic
8312,3292500,Lagos,foreign,0,,2007,Toyota,Highlander,Automatic
8313,0,Lagos,foreign,0,,2008,Toyota,4-Runner,Automatic
8314,18165000,Lagos,foreign,82,,2014,Lexus,GX 470,Automatic
8315,16295000,Lagos,foreign,0,,2014,Toyota,Land Cruiser,Automatic
8316,0,Delta,foreign,184000,,2007,Mercedes-Benz,ML 350,Automatic
8317,324515008,Lagos,foreign,2000,,2019,Rolls-Royce,Ghost,Automatic
8318,2775000,Lagos,foreign,0,,2003,Mercedes-Benz,ML 350,Automatic
8319,3865000,Lagos,foreign,52930,,2007,Toyota,Sequoia,Automatic
8321,2717500,Lagos,foreign,0,,2002,Toyota,Highlander,Automatic
8322,0,Lagos,foreign,0,,2005,Toyota,Highlander,Automatic
8323,3920000,Lagos,foreign,84000,,2011,Toyota,Camry,Automatic
8324,4030000,Lagos,foreign,160000,,2008,Lexus,IS 250,Automatic
8325,2027500,Lagos,foreign,1,,2004,Toyota,Matrix,Automatic
8326,4855000,Lagos,foreign,102749,,2009,Toyota,RAV 4,Automatic
8327,3810000,Lagos,foreign,80000,,2008,Lexus,ES 350,Automatic
8328,24215000,Lagos,foreign,13456,,2017,Toyota,Land Cruiser,Automatic
8329,3350000,Lagos,foreign,0,,2010,Toyota,Corolla,Automatic
8330,1970000,Lagos,foreign,0,,2005,Toyota,Highlander,Automatic
8331,2545000,Lagos,foreign,0,,2006,Acura,MDX,Automatic
8332,11565000,Lagos,foreign,0,,2014,Toyota,4-Runner,Automatic
8333,0,Lagos,foreign,74581,,2006,Toyota,Corolla,Automatic
8334,5735000,Lagos,foreign,82000,,2004,Lexus,GX 470,Automatic
8335,12115000,Lagos,foreign,55623,,2015,Toyota,4-Runner,Automatic
8336,0,Lagos,foreign,54242,,2010,Toyota,RAV 4,Automatic
8337,0,Lagos,foreign,0,,2008,Toyota,Camry,Automatic
8338,0,Lagos,foreign,62133,,2012,Toyota,Camry,Automatic
8339,3235000,Lagos,foreign,54684,,2010,Honda,Accord,Automatic
8340,4305000,Lagos,foreign,60321,,2006,Lexus,RX 330,Automatic
8341,4965000,Lagos,foreign,0,,2010,Lexus,ES 300,Automatic
8342,3292500,Lagos,foreign,87000,,2005,Toyota,Sienna,Automatic
8343,4404000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
8344,2832500,Lagos,foreign,852134,,2004,Toyota,Sequoia,Automatic
8345,0,Lagos,foreign,92500,,2013,Mercedes-Benz,GLK 350,Automatic
8346,13765000,Lagos,foreign,43616,,2015,Lexus,ES 350,Automatic
8347,31915000,Lagos,foreign,43000,,2014,Land,Rover Range Rover Evoque,Automatic
8348,4305000,Lagos,foreign,50000,,2010,Chrysler,300C,Automatic
8349,2717500,Lagos,foreign,0,,2005,Toyota,Sienna,Automatic
8350,10685000,Lagos,foreign,89000,,2012,Mercedes-Benz,ML 350,Automatic
8351,3062500,Lagos,foreign,0,,2010,Honda,Accord,Automatic
8352,0,Lagos,foreign,96582,,2002,Toyota,Camry,Automatic
8354,2947500,Lagos,foreign,75147,,2009,Toyota,Matrix,Automatic
8355,2717500,Lagos,foreign,0,,2008,Toyota,Corolla,Automatic
8356,2430000,Lagos,foreign,0,,2005,Toyota,RAV 4,Automatic
8357,2027500,Lagos,foreign,51500,,2012,Kia,Rio,Automatic
8358,13215000,Lagos,foreign,42532,,2013,Mercedes-Benz,ML 350,Automatic
8360,0,Lagos,foreign,74213,,2009,Toyota,Camry,Automatic
8361,14865000,Lagos,foreign,0,,2014,Mercedes-Benz,GL 450,Automatic
8362,6175000,Lagos,foreign,56358,,2014,Kia,Optima,Automatic
8363,7165000,Lagos,foreign,0,,2010,Toyota,Tacoma,Automatic
8364,3535000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
8365,8375000,Lagos,foreign,63422,,2018,Toyota,Avalon,Automatic
8366,0,Kaduna,foreign,0,,2015,Toyota,Corolla,Automatic
8367,0,Lagos,foreign,9852,,2009,Honda,Pilot,Automatic
8368,0,Lagos,foreign,86000,,2011,Toyota,Corolla,Automatic
8369,2545000,Lagos,foreign,85,,2002,Toyota,4-Runner,Automatic
8370,3645000,Lagos,foreign,0,,2012,Toyota,Corolla,Automatic
8371,5075000,Lagos,foreign,89000,,2004,Lexus,GX 470,Automatic
8372,4250000,Lagos,foreign,34225,,2009,Lexus,ES 350,Automatic
8373,2085000,Lagos,foreign,0,,2006,Pontiac,Vibe,Automatic
8374,0,Lagos,foreign,75624,,2008,Toyota,Highlander,Automatic
8375,3120000,Lagos,foreign,0,,2006,Toyota,Sienna,Automatic
8376,2292000,Lagos,foreign,1,,2009,Toyota,Corolla,Automatic
8377,11565000,Lagos,foreign,44000,,2015,Lexus,RX 350,Automatic
8378,3235000,Lagos,foreign,0,,2007,Nissan,Pathfinder,Automatic
8379,4415000,Lagos,foreign,0,,2012,Lexus,ES 300,Automatic
8380,52815000,Lagos,foreign,18000,,2018,Land,Rover Range Rover Evoque,Automatic
8381,8595000,Lagos,foreign,16754,,2013,Toyota,Highlander,Automatic
8382,0,Lagos,foreign,52234,,2008,Toyota,4-Runner,Automatic
8383,2430000,Lagos,foreign,0,,2004,Toyota,Camry,Automatic
8384,1912500,Lagos,foreign,92105,,2004,Toyota,Camry,Automatic
8385,21465000,Lagos,foreign,12132,,2019,Lexus,RX 350,Automatic
8386,1947000,Rivers,foreign,0,,2008,Toyota,Camry,Automatic
8387,3235000,Lagos,foreign,1,,2008,Toyota,Camry,Automatic
8388,13765000,Lagos,foreign,73994,,2014,Toyota,Highlander,Automatic
8389,3120000,Lagos,foreign,0,,2006,Toyota,Avalon,Automatic
8390,5350000,Lagos,foreign,0,,2015,Toyota,Corolla,Automatic
8391,3425000,Lagos,foreign,98046,,2008,Mercedes-Benz,C 300,Automatic
8392,1912500,Lagos,foreign,91247,,2003,Toyota,Highlander,Automatic
8393,2027500,Lagos,foreign,946469,,2008,Honda,CR-V,Automatic
8394,6065000,Lagos,foreign,0,,2009,Toyota,Venza,Automatic
8395,1337500,Osun,foreign,0,,2000,Mazda,626,Automatic
8396,0,Lagos,foreign,98361,,2014,Toyota,Tacoma,Automatic
8397,8265000,Lagos,foreign,0,,2009,Mercedes-Benz,GL 550,Automatic
8398,2775000,Lagos,foreign,95,,2009,Toyota,Sienna,Automatic
8399,3755000,Lagos,foreign,78384,,2009,Lexus,IS 350,Automatic
8400,28615000,Lagos,foreign,47555,,2016,Mercedes-Benz,GLE 450,Automatic
8401,0,Lagos,foreign,58967,,2017,Toyota,Corolla,Automatic
8402,4250000,Lagos,foreign,852135,,2008,Toyota,4-Runner,Automatic
8403,7165000,Lagos,foreign,60332,,2010,Lexus,RX 350,Automatic
8404,2303500,Lagos,foreign,81663,,2005,Toyota,Prius,Automatic
8405,7935000,Lagos,foreign,0,,2010,Lexus,RX 350,Automatic
8406,3755000,Lagos,foreign,88452,,2008,Acura,MDX,Automatic
8407,0,Lagos,foreign,85997,,2005,Lexus,ES 330,Automatic
8408,0,Lagos,foreign,64500,,2007,Cadillac,Escalade,Automatic
8409,3711000,Lagos,foreign,41367,,2010,Toyota,Camry,Automatic
8410,8815000,Lagos,foreign,600000,,2014,Mercedes-Benz,C 300,Automatic
8411,8815000,Lagos,foreign,0,,2009,Lexus,GX 470,Automatic
8412,5845000,Lagos,foreign,63212,,2012,Toyota,Camry,Automatic
8413,66015000,Lagos,foreign,5000,,2019,Lexus,LX 570,Automatic
8414,41815000,Lagos,foreign,0,,2017,Lexus,LX 470,Automatic
8415,4173000,Lagos,foreign,56588,,2013,Toyota,Corolla,Automatic
8416,0,Lagos,foreign,76543,,2007,Lexus,IS 250,Automatic
8417,0,Lagos,foreign,1,,2002,Mitsubishi,Montero,Automatic
8418,0,Lagos,foreign,72231,,2015,Toyota,RAV 4,Automatic
8419,0,Lagos,foreign,0,,2003,Toyota,Corolla,Automatic
8420,3235000,Lagos,foreign,69000,,2006,Toyota,Sienna,Automatic
8421,0,Lagos,foreign,2700,,2006,Honda,Pilot,Automatic
8422,0,Lagos,foreign,768563,,2007,Toyota,Avalon,Automatic
8423,11565000,Lagos,foreign,70343,,2012,Mercedes-Benz,C 300,Automatic
8424,6285000,Lagos,foreign,64000,,2011,Toyota,Venza,Automatic
8425,3235000,Lagos,foreign,96258,,2008,Toyota,FJ,Automatic
8426,4668000,Lagos,foreign,64006,,2014,Honda,Accord,Automatic
8427,0,Lagos,foreign,62121,,2009,Toyota,Camry,Automatic
8428,5845000,Lagos,foreign,0,,2008,Toyota,4-Runner,Automatic
8429,11895000,Lagos,foreign,67000,,2015,Mercedes-Benz,C 300,Automatic
8430,0,Lagos,foreign,0,,2009,Mercedes-Benz,E 350,Automatic
8431,2372500,Lagos,foreign,125000,,2005,Toyota,Corolla,Automatic
8432,0,Lagos,foreign,73000,,2012,Honda,Accord,Automatic
8433,0,Lagos,foreign,25564,,2017,Lexus,LX 570,Automatic
8434,5075000,Lagos,foreign,91000,,2010,Lexus,ES 350,Automatic
8435,0,Lagos,foreign,25332,,2017,Toyota,Corolla,Automatic
8436,10795000,Lagos,foreign,52151,,2013,Toyota,Tacoma,Automatic
8437,2545000,Lagos,foreign,0,,2006,Toyota,Camry,Automatic
8438,9365000,Lagos,foreign,62123,,2012,Lexus,RX 350,Automatic
8439,2085000,Lagos,foreign,0,,2004,Toyota,Corolla,Automatic
8440,1452500,Lagos,foreign,0,,2001,Honda,CR-V,Automatic
8441,3292500,Lagos,foreign,1,,2008,Toyota,Camry,Automatic
8442,3350000,Lagos,foreign,52,,2010,Toyota,Camry,Automatic
8443,2430000,Lagos,foreign,0,,2005,Toyota,Camry,Automatic
8444,3120000,Lagos,foreign,0,,2006,Toyota,Highlander,Automatic
8445,5075000,Lagos,foreign,0,,2010,Toyota,RAV 4,Automatic
8446,3425000,Lagos,foreign,865231,,2008,Toyota,RAV 4,Automatic
8447,2430000,Lagos,foreign,0,,2003,Mercedes-Benz,ML 320,Automatic
8448,4415000,Lagos,foreign,88542,,2008,Toyota,4-Runner,Automatic
8449,3865000,Lagos,foreign,88095,,2010,Lexus,ES 300,Automatic
8450,0,Lagos,foreign,0,,2008,Acura,MDX,Automatic
8451,4965000,Lagos,foreign,0,,2011,Toyota,RAV 4,Automatic
8452,4195000,Lagos,foreign,56396,,2006,Lexus,RX 330,Automatic
8453,4855000,Lagos,foreign,110852,,2012,Toyota,Camry,Automatic
8454,3645000,Lagos,foreign,845123,,2008,Acura,MDX,Automatic
8455,2142500,Lagos,foreign,0,,2007,Volkswagen,Kombi,Automatic
8456,27515000,Abuja,foreign,0,,2018,Mercedes-Benz,GLC 300,Automatic
8457,2027500,Lagos,foreign,0,,2003,Toyota,Corolla,Automatic
8458,5075000,Lagos,foreign,45326,,2011,Lexus,ES 300,Automatic
8459,992500,Lagos,foreign,100000,,2002,Toyota,Camry,Automatic
8460,3177500,Lagos,foreign,97000,,2009,Acura,MDX,Automatic
8461,4745000,Lagos,foreign,77116,,2014,Toyota,Corolla,Automatic
8462,4140000,Lagos,foreign,85462,,2005,Toyota,4-Runner,Automatic
8463,1970000,Lagos,foreign,62000,,2004,Land,Rover Range Rover Evoque,Automatic
8464,0,Lagos,foreign,59696,,2010,Honda,Pilot,Automatic
8465,6615000,Lagos,foreign,0,,2013,Toyota,Camry,Automatic
8466,0,Lagos,foreign,97033,,2008,Toyota,Camry,Automatic
8467,0,Lagos,foreign,0,,2008,Toyota,4-Runner,Automatic
8468,11015000,Lagos,foreign,23531,,2013,Mercedes-Benz,ML 350,Automatic
8469,762500,Lagos,foreign,120000,,1996,Toyota,Camry,Automatic
8470,4415000,Lagos,foreign,0,,2008,Toyota,Highlander,Automatic
8471,3005000,Lagos,foreign,0,,2007,Mercedes-Benz,C 230,Automatic
8472,2660000,Lagos,foreign,81500,,2008,Toyota,Corolla,Automatic
8473,0,Lagos,foreign,0,,2005,Toyota,Sienna,Automatic
8474,0,Lagos,foreign,12142,,2005,Toyota,Highlander,Automatic
8475,50615000,Lagos,foreign,34000,,2014,Toyota,Land Cruiser,Automatic
8476,3465000,Lagos,foreign,95000,,2008,Toyota,RAV 4,Automatic
8477,2430000,Lagos,foreign,0,,2007,Toyota,Highlander,Automatic
8478,0,Lagos,foreign,34887,,2012,Toyota,Venza,Automatic
8479,0,Lagos,foreign,80000,,2007,Toyota,Camry,Automatic
8480,1567500,Osun,foreign,0,,2002,Acura,MDX,Automatic
8481,3120000,Lagos,foreign,71243,,2007,Toyota,Camry,Automatic
8482,0,Lagos,foreign,86423,,2008,Lexus,ES 350,Automatic
8483,4195000,Lagos,foreign,0,,2013,Toyota,Corolla,Automatic
8484,3292500,Lagos,foreign,0,,2008,Toyota,Camry,Automatic
8485,16295000,Lagos,foreign,60000,,2014,Lexus,GX 460,Automatic
8486,3535000,Lagos,foreign,0,,2008,Honda,Accord,Automatic
8487,0,Lagos,foreign,35000,,2014,Toyota,RAV 4,Automatic
8488,5845000,Lagos,foreign,0,,2015,Toyota,Corolla,Automatic
8489,0,Lagos,foreign,0,,2000,Honda,Accord,Automatic
8490,2890000,Lagos,foreign,9854,,2006,Lexus,RX 330,Automatic
8491,3876000,Lagos,foreign,89421,,2010,Audi,A6,Automatic
8492,14865000,Lagos,foreign,75923,,2015,Mercedes-Benz,ML 350,Automatic
8493,0,Lagos,foreign,52534,,2007,Lexus,GX 470,Automatic
8494,3535000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
8495,5504000,Lagos,foreign,82000,,2010,Toyota,Highlander,Automatic
8496,5185000,Lagos,foreign,0,,2004,Toyota,Dyna,Automatic
8497,0,Lagos,foreign,19212,,2019,Honda,CR-V,Automatic
8498,6615000,Lagos,foreign,0,,2012,Land,Rover Range Rover,Automatic
8499,0,Lagos,foreign,62211,,2009,Toyota,Venza,Automatic
8500,6065000,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic
8501,35215000,Lagos,foreign,0,,2018,Lexus,GX 460,Automatic
8502,0,Lagos,foreign,0,,2005,Toyota,Corolla,Automatic
8503,16515000,Lagos,foreign,21,,2015,Lexus,GX 460,Automatic
8504,0,Lagos,foreign,45000,,2011,Lexus,ES 350,Automatic
8505,3235000,Lagos,foreign,65866,,2007,Toyota,Camry,Automatic
8506,19265000,Lagos,foreign,0,,2015,Mercedes-Benz,C 300,Automatic
8507,7165000,Lagos,foreign,69000,,2009,Mercedes-Benz,GL 450,Automatic
8508,7715000,Lagos,foreign,0,,2010,Lexus,IS 250,Automatic
8509,3407500,Lagos,foreign,0,,2006,Toyota,Avalon,Automatic
8510,4525000,Lagos,foreign,0,,2013,Toyota,Camry,Automatic
8511,0,Lagos,foreign,61072,,2014,Toyota,RAV 4,Automatic
8512,5845000,Lagos,foreign,0,,2005,Lexus,GX 470,Automatic
8513,3177500,Lagos,foreign,80000,,2005,Lexus,ES 300,Automatic
8514,5020000,Lagos,foreign,153280,,2005,Toyota,Highlander,Automatic
8515,7550000,Lagos,foreign,67000,,2013,Toyota,Highlander,Automatic
8516,5020000,Lagos,foreign,0,,2008,Toyota,4-Runner,Automatic
8517,1498500,Rivers,foreign,0,,2001,Lexus,RX 300,Automatic
8518,0,Lagos,foreign,78000,,2012,Hyundai,ix35,Automatic
8519,27515000,Lagos,foreign,39600,,2015,Mercedes-Benz,S 550,Automatic
8520,5625000,Lagos,foreign,865211,,2006,Lexus,GX 470,Automatic
8521,4855000,Lagos,foreign,0,,2008,Toyota,Highlander,Automatic
8522,4030000,Lagos,foreign,97861,,2011,Toyota,Camry,Automatic
8523,0,Lagos,foreign,81773,,2008,Toyota,Camry,Automatic
8524,3350000,Lagos,foreign,0,,2009,Toyota,Camry,Automatic
8525,2545000,Lagos,foreign,0,,2007,Toyota,Corolla,Automatic
8527,3755000,Lagos,foreign,46552,,2009,Toyota,Camry,Automatic
8528,6615000,Lagos,foreign,65000,,2008,Toyota,Tacoma,Automatic
8529,9585000,Lagos,foreign,0,,2012,Mercedes-Benz,ML 350,Automatic
8530,16350000,Lagos,foreign,35055,,2017,Lexus,NX 200,Automatic
8531,2315000,Lagos,foreign,82000,,2004,Toyota,Matrix,Automatic
8532,2660000,Lagos,foreign,0,,1999,Toyota,T100,Automatic
8533,16295000,Lagos,foreign,0,,2014,Mercedes-Benz,GL 450,Automatic
8534,11565000,Lagos,foreign,2354,,2012,Mercedes-Benz,ML 350,Automatic
8535,1682500,Lagos,foreign,1,,2004,Volkswagen,Golf,Automatic
8536,3465000,Lagos,foreign,85,,2005,Toyota,4-Runner,Automatic
8537,2085000,Lagos,foreign,0,,2006,Toyota,Camry,Automatic
8538,4305000,Lagos,foreign,107000,,2007,Lexus,ES 350,Automatic
8539,1625000,Lagos,foreign,84682,,2000,Lexus,RX 200,Automatic
8540,15305000,Lagos,foreign,0,,2017,Lexus,RX 350,Automatic
8541,2257500,Lagos,foreign,88765,,2006,Mazda,MPV,Automatic
8542,7165000,Lagos,foreign,93661,,2016,Hyundai,Sonata,Automatic
8543,0,Lagos,foreign,84523,,2012,Audi,Q5,Automatic
8544,4635000,Lagos,foreign,33000,,2010,Toyota,Camry,Automatic
8545,8595000,Lagos,foreign,0,,2012,Mercedes-Benz,GLK 350,Automatic
8546,20915000,Lagos,foreign,0,,2018,Toyota,Highlander,Automatic
8547,4634999,Lagos,foreign,73893,,2010,Toyota,RAV 4,Automatic
8548,4635000,Lagos,foreign,0,,2008,Mercedes-Benz,ML 350,Automatic
8549,15415000,Lagos,foreign,0,,2013,Land,Rover Range Rover Sport,Automatic
8550,0,Lagos,foreign,102134,,2013,Mercedes-Benz,C 250,Automatic
8551,1107500,Lagos,foreign,168056,,2001,Isuzu,Rodeo,Automatic
8552,30815000,Lagos,foreign,12365,,2014,Land,Rover Range Rover Evoque,Automatic
8553,13215000,Lagos,foreign,20,,2012,Mercedes-Benz,E 350,Automatic
8554,7495000,Lagos,foreign,45252,,2010,Toyota,Tacoma,Automatic
8555,3292500,Lagos,foreign,86857,,2008,Toyota,Camry,Automatic
8556,4195000,Lagos,foreign,80777,,2009,Ford,E 250,Automatic
8557,7495000,Lagos,foreign,44376,,2014,BMW,528,Automatic
8558,935000,Lagos,foreign,226000,,2004,Toyota,Avalon,Automatic
8559,6945000,Lagos,foreign,0,,2015,Toyota,Corolla,Automatic
8560,2027500,Lagos,foreign,98978,,2007,Toyota,RAV 4,Automatic
8561,8265000,Lagos,foreign,32000,,2015,Toyota,RAV 4,Automatic
8562,0,Lagos,foreign,52554,,2013,Toyota,Corolla,Automatic
8563,2660000,Lagos,foreign,0,,2007,Toyota,Corolla,Automatic
8564,6615000,Lagos,foreign,54366,,2008,Toyota,Tacoma,Automatic
8565,0,Lagos,foreign,0,,2008,Toyota,Camry,Automatic
8566,4415000,Lagos,foreign,0,,2008,Lexus,RX 350,Automatic
8567,14205000,Lagos,foreign,98000,,2011,Lexus,GX 460,Automatic
8568,4854999,Lagos,foreign,45507,,2011,Toyota,RAV 4,Automatic
8569,19265000,Lagos,foreign,0,,2017,Toyota,Land Cruiser,Automatic
8570,6615000,Lagos,foreign,87000,,2013,Ford,Edge,Automatic
8571,0,Lagos,foreign,44000,,2015,Mercedes-Benz,C 300,Automatic
8572,0,Lagos,foreign,58,,2007,Toyota,Sienna,Automatic
8573,3120000,Ibadan,foreign,0,,2009,Toyota,Sienna,Automatic
8574,0,Lagos,foreign,45887,,2015,Honda,CR-V,Automatic
8575,10135000,Lagos,foreign,34000,,2014,Mercedes-Benz,GLK 350,Automatic
8576,3865000,Lagos,foreign,0,,2007,Lincoln,Navigator,Automatic
8577,4305000,Lagos,foreign,74356,,2006,Mercedes-Benz,ML 350,Automatic
8578,4030000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
8579,8595000,Lagos,foreign,0,,2011,Toyota,Highlander,Automatic
8580,0,Lagos,foreign,62526,,2010,Lexus,ES 350,Automatic
8581,1797500,Lagos,foreign,0,,2005,Toyota,Sienna,Automatic
8582,3535000,Lagos,foreign,0,,2004,Nissan,Frontier,Automatic
8583,3865000,Lagos,foreign,78000,,2008,Acura,MDX,Automatic
8584,0,Lagos,foreign,78565,,2003,Toyota,Camry,Automatic
8585,7495000,Abuja,foreign,37142,,2016,Honda,Accord,Automatic
8586,2821000,Osun,foreign,0,,2005,Volvo,XC90,Automatic
8587,7385000,Lagos,foreign,73621,,2006,Toyota,Land Cruiser,Automatic
8588,0,Lagos,foreign,0,,2012,Honda,Pilot,Automatic
8589,5295000,Lagos,foreign,0,,2012,Toyota,Camry,Automatic
8591,0,Lagos,foreign,0,,2008,Lexus,ES 300,Automatic
8592,3062500,Lagos,foreign,58145,,2004,Toyota,Sienna,Automatic
8593,3212000,Lagos,foreign,0,,2008,Toyota,Camry,Automatic
8594,2430000,Lagos,foreign,8765,,2005,Toyota,Corolla,Automatic
8595,6065000,Lagos,foreign,0,,2014,Toyota,Camry,Automatic
8596,3062500,Lagos,foreign,91034,,2008,Lexus,ES 300,Automatic
8597,3480000,Lagos,foreign,885432,,2008,Toyota,RAV 4,Automatic
8598,0,Lagos,foreign,80000,,2016,Toyota,Corolla,Automatic
8599,17065000,Lagos,foreign,76000,,2013,Mercedes-Benz,GL 550,Automatic
8600,3005000,Lagos,foreign,0,,2006,Lexus,ES 330,Automatic
8601,4085000,Lagos,foreign,0,,2010,Toyota,RAV 4,Automatic
8602,6065000,Lagos,foreign,0,,2012,Toyota,Camry,Automatic
8603,6065000,Lagos,foreign,69453,,2011,Mercedes-Benz,ML 350,Automatic
8604,3465000,Lagos,foreign,72143,,2007,Toyota,Camry,Automatic
8605,0,Lagos,foreign,0,,2012,Toyota,Venza,Automatic
8606,3005000,Lagos,foreign,85,,2004,Toyota,Sequoia,Automatic
8607,3755000,Lagos,foreign,85778,,2007,Lexus,RX 350,Automatic
8608,1728500,Lagos,foreign,105000,,2006,Toyota,Camry,Automatic
8609,4305000,Lagos,foreign,51437,,2012,Toyota,Matrix,Automatic
8610,14315000,Lagos,foreign,0,,2015,Lexus,RX 350,Automatic
8612,4635000,Lagos,foreign,0,,2008,Lexus,RX 350,Automatic
8613,4965000,Lagos,foreign,62232,,2008,Mercedes-Benz,ML 350,Automatic
8614,43905000,Lagos,foreign,0,,2017,Lexus,LX 570,Automatic
8615,2016000,Lagos,foreign,81773,,2007,Toyota,Camry,Automatic
8616,6010000,Lagos,foreign,77542,,2010,Toyota,Highlander,Automatic
8617,0,Lagos,foreign,54656,,2014,Toyota,Avalon,Automatic
8618,5955000,Lagos,foreign,0,,2011,Mercedes-Benz,GLK 350,Automatic
8619,3480000,Lagos,foreign,87000,,2010,Toyota,Camry,Automatic
8620,1510000,Osun,foreign,100000,,2000,Volkswagen,Passat,Automatic
8621,3465000,Lagos,foreign,0,,2008,Honda,CR-V,Automatic
8622,0,Lagos,foreign,75844,,2011,Toyota,Venza,Automatic
8623,6065000,Lagos,foreign,76,,2010,Toyota,Venza,Automatic
8624,0,Lagos,foreign,0,,2014,Land,Rover Range Rover Evoque,Automatic
8625,843000,Lagos,foreign,10000,,2003,Nissan,Pathfinder,Automatic
8626,6285000,Lagos,foreign,0,,2012,Lincoln,MKX,Automatic
8627,20915000,Lagos,foreign,0,,2019,Toyota,Tacoma,Automatic
8628,0,Lagos,foreign,2000,,2020,BMW,740,Automatic
8629,7715000,Lagos,foreign,0,,2015,Toyota,Camry,Automatic
8630,0,Lagos,foreign,56352,,2008,Toyota,Tacoma,Automatic
8631,0,Lagos,foreign,110324,,2008,Toyota,Camry,Automatic
8632,0,Lagos,foreign,50432,,2008,Acura,MDX,Automatic
8633,3407500,Lagos,foreign,49058,,2008,Toyota,Camry,Automatic
8634,3755000,Abuja,foreign,0,,2008,Acura,MDX,Automatic
8635,0,Lagos,foreign,45282,,2011,Toyota,Sequoia,Automatic
8636,6615000,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic
8637,10465000,Lagos,foreign,0,,2011,Land,Rover Range Rover Sport,Automatic
8638,0,Lagos,foreign,0,,2015,Toyota,Corolla,Automatic
8639,2890000,Lagos,foreign,0,,2005,Toyota,Sienna,Automatic
8640,2430000,Lagos,foreign,9912351,,2006,Toyota,Matrix,Automatic
8641,4085000,Lagos,foreign,0,,2007,Lexus,RX 200,Automatic
8642,0,Lagos,foreign,1,,2012,MINI,Cooper,Automatic
8643,6065000,Lagos,foreign,0,,2009,Mercedes-Benz,ML 350,Automatic
8644,0,Lagos,foreign,0,,2008,Toyota,4-Runner,Automatic
8645,0,Lagos,foreign,60000,,2016,Ford,Transit,Automatic
8646,3235000,Lagos,foreign,0,,2007,Toyota,Highlander,Automatic
8647,5955000,Lagos,foreign,48555,,2011,Mercedes-Benz,ML 350,Automatic
8648,3425000,Lagos,foreign,0,,2011,Acura,MDX,Automatic
8649,1073000,Lagos,foreign,1,,2006,Honda,Odyssey,Automatic
8650,0,Lagos,foreign,0,,2013,Mercedes-Benz,E 350,Automatic
8651,11015000,Lagos,foreign,0,,2012,Toyota,Sequoia,Automatic
8652,7165000,Lagos,foreign,0,,2013,Toyota,Sienna,Automatic
8653,4745000,Lagos,foreign,84441,,2007,Lexus,RX 350,Automatic
8654,8265000,Lagos,foreign,0,,2010,Mercedes-Benz,E 350,Automatic
8655,0,Lagos,foreign,25114,,2018,Lexus,LX 570,Automatic
8656,3005000,Lagos,foreign,65772,,2008,Toyota,Avalon,Automatic
8657,3964000,Lagos,foreign,1,,2004,Lexus,RX 330,Automatic
8658,3975000,Lagos,foreign,0,,2008,Lexus,ES 350,Automatic
8659,3645000,Lagos,foreign,102374,,2010,Honda,Accord,Automatic
8660,1740000,Rivers,foreign,0,,2008,Honda,CR-V,Automatic
8661,3645000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
